,name,historical_sold,price,rating_star,image
786,Áo Thun Tay Lỡ Form Rộng Unisex MATI Vải Tici Phong Cách Ulzzang - Tuni Store,3,15000000000,0.0,https://down-vn.img.susercontent.com/file/8864e1bb597397eb240e07ba85b34df6_tn
787,Áo Thun Tay Lỡ  Trơn OVERSIZE Unisex Form Rộng Phong Cách Ulzzang - Tuni store,0,12000000000,0.0,https://down-vn.img.susercontent.com/file/c161b5fcd748bda33813a939a71629ae_tn
788,Áo Sơ Mi Tay Lửng POMO Form Rộng Phong Cách Ulzzang - Tuni store,1,22000000000,0.0,https://down-vn.img.susercontent.com/file/f9a93c9f7093e30ed6342a8551807c12_tn
789,Áo POLO SWEEDER Nam Nữ Cotton Phong Cách Ulzzang - Tuni Store,0,22000000000,0.0,https://down-vn.img.susercontent.com/file/e46b58f6349a4c3e93ef7f3c298e8085_tn
790,Áo Khoác Dù AVI Dài Tay Form Rộng Unisex Hai Lớp Phong Cách Ulzzang - Tuni Store,2,30000000000,0.0,https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-leze3dyzkkt3fc_tn
791,Áo khoác dù hai lớp form rộng ZIPSI phong cách ulzzang - Tuni Store,0,25000000000,0.0,https://down-vn.img.susercontent.com/file/vn-11134201-23030-odky0ououmov48_tn
792,Áo POLO YANG Nam Nữ Cotton Phong Cách Ulzzang - Tuni Store,3,22000000000,0.0,https://down-vn.img.susercontent.com/file/ad9e1b2b729c7c3e308baa3902df3018_tn
793,Áo Thun Tay Lỡ Unisex UNDER Vải Tici Form Rộng - Tuni Store,2,10900000000,0.0,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lqfk66pvud3m80_tn
794,Áo khoác jacket YASA form rộng chất liệu kaki dày dặn phong cách ulzzang - Tuni Store,0,25000000000,0.0,https://down-vn.img.susercontent.com/file/df5158b8c292791d9189fcd012cda59a_tn
795,Áo thun tay lỡ form rộng HOA 7 MÀU ulzzang (ẢNH THẬT),0,10000000000,0.0,https://down-vn.img.susercontent.com/file/bc21000b6e4c6b51cd85a5acfac2c969_tn
796,ÁO KHOÁC HOODIE CAFE UNISEX,0,24000000000,0.0,https://down-vn.img.susercontent.com/file/fcd4785914509372e4b8f30928a67ada_tn
797,Combo Áo Thun Kaws,0,25500000000,0.0,https://down-vn.img.susercontent.com/file/389182e339b90e9b2a8d1416ec1d1981_tn
798,Combo Áo Thun Over,0,35000000000,0.0,https://down-vn.img.susercontent.com/file/855a8883db5e9307e603777e4df20ae2_tn
799,Áo Thun Tay Lỡ Unisex Elmo,0,15200000000,0.0,https://down-vn.img.susercontent.com/file/4f8f18bd805c4f7b8cb735daa9f269a4_tn
800,Áo Thun Polo Unicorn Logo Unisex,3,28900000000,0.0,https://down-vn.img.susercontent.com/file/081b6da59b72e8c95202db1e123aab7d_tn
801,Dép NB Boy Unisex,1,32000000000,0.0,https://down-vn.img.susercontent.com/file/3717692876dc3f1d79333784fe87e180_tn
802,Áo Thun Tay Lỡ UNISEX Sadness,0,20000000000,0.0,https://down-vn.img.susercontent.com/file/e05f92e4c8865e614fa49fa0dd355948_tn
803,Áo Khoác Sadness Jacket Unisex,0,42000000000,0.0,https://down-vn.img.susercontent.com/file/b2705d7edf3b0ccc58e522d3bdd534e8_tn
804,Quần Ripped Jeans Unisex,2,48000000000,0.0,https://down-vn.img.susercontent.com/file/f59855c2dab39df7b9c26b9e50db9a56_tn
805,Áo Thun Tay Lỡ Unisex KAWS EYES,6,21000000000,0.0,https://down-vn.img.susercontent.com/file/ddbdfcfa9ed4a49edc9022a61995fa87_tn
806,Quần Short Bape Unisex,6,30000000000,0.0,https://down-vn.img.susercontent.com/file/ee4d27a773783b3255b3a1c45f2678bb_tn
807,Áo Thun Tay Lỡ Unisex Venus,1,20000000000,0.0,https://down-vn.img.susercontent.com/file/38c875657c40c765c20e8f6ddf10636b_tn
808,Quần KaKi 3 Line Unisex,2,34000000000,0.0,https://down-vn.img.susercontent.com/file/80984175e36abe9a2fd809f86b36390d_tn
809,Quần Kaki 2 Line Unisex,1,34000000000,0.0,https://down-vn.img.susercontent.com/file/2cc99b2e44d26cc93fabd793267a9f5e_tn
810,Áo Thun Tay Lỡ Unisex Connect ( 2 Màu ),2,14900000000,0.0,https://down-vn.img.susercontent.com/file/ef5fc289582c936c8f3db032bc180030_tn
811,Polo sọc Y.G,2,15500000000,0.0,https://down-vn.img.susercontent.com/file/77b60c81cd931898b4218ca373a16a85_tn
812,Dù Vetement,4,18000000000,0.0,https://down-vn.img.susercontent.com/file/e9e04a665572bbe49782475841973100_tn
